lambda_q,lambda_sparse,lambda_binary,lambda_coverage,response_acc,response_auc,response_rmse,valid_acc,valid_auc,valid_rmse,q_hat_acc_vs_true,q_hat_precision_vs_true,q_hat_recall_vs_true,q_hat_f1_vs_true,q_hat_auc_vs_true,q_hat_hamming_vs_true,deleted_edge_recovery,added_edge_suppression,q_change_from_noise,q_change_0_to_1,q_change_1_to_0,loss_total,loss_rec,loss_weak_q,loss_sparse,loss_binary,loss_coverage,status,result_dir,metrics_path
0.4,0.8,0.4,0.0,0.6358333333333334,0.6853985056039851,0.48191282414949854,0.6416666666666667,0.6845535714285714,0.48306754502211713,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7585403726708074,0.22083333333333333,0.0,1.0,54,0,54,0.6935052374998728,0.5719401569980563,0.1985733951583053,0.03911236995323138,0.027114549933960945,0.6899160851131786,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p8_lb_0p4\metrics.json
0.4,0.8,0.5,0.0,0.63,0.6834526774595269,0.48059416179797554,0.6466666666666666,0.6875781249999999,0.4811434154430115,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7252523291925466,0.22083333333333333,0.0,1.0,54,0,54,0.70163023110592,0.5816254588690671,0.20262985247554202,0.03418814910180641,0.023204619714030712,0.7291448134364504,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p8_lb_0p5\metrics.json
0.4,0.8,0.6,0.0,0.6358333333333334,0.683727873154243,0.4794190139765754,0.6583333333333333,0.6921986607142857,0.4782703110172861,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.6976902173913043,0.22916666666666666,0.0,1.0,54,0,54,0.70887045155872,0.5907845424883293,0.20544148055893002,0.029465705974761284,0.020561256756385166,0.7653761162902369,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p8_lb_0p6\metrics.json
0.4,0.8,0.7,0.0,0.645,0.6803727094822986,0.4781839632891039,0.6566666666666666,0.6918861607142857,0.47259165776798784,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.6539208074534162,0.23333333333333334,0.0,1.0,57,1,56,0.710775970509558,0.5954184852766268,0.21053937912890405,0.024662956002761017,0.016301949367378697,0.8046419774041031,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p8_lb_0p7\metrics.json
0.4,0.8,0.8,0.0,0.645,0.679018969044654,0.47745709791109353,0.655,0.6935267857142856,0.47198682710080964,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.64159549689441,0.23333333333333334,0.0,1.0,57,1,56,0.7131258086724714,0.5985927798531272,0.2123997394334186,0.022584192595924393,0.014382221355018291,0.8207820653915405,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p8_lb_0p8\metrics.json
0.4,0.8,0.9,0.0,0.635,0.6802003647037893,0.4768951437767304,0.6516666666666666,0.693125,0.47180997223411975,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.6474184782608696,0.23333333333333334,0.0,1.0,57,1,56,0.7182008199619524,0.6045606777523503,0.21347213762276102,0.020414910222770588,0.013243732296607712,0.8366807003815969,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p8_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p8_lb_0p9\metrics.json
0.4,0.9,0.05,0.0,0.6483333333333333,0.6878585883294788,0.4760676116328275,0.6416666666666667,0.6842187499999999,0.48446414434623214,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.8486995341614907,0.22083333333333333,0.0,1.0,52,0,52,0.6727773077560194,0.5431498514883446,0.1856084249236367,0.05937137793410908,0.038996966894377365,0.532796090299433,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p05\metrics.json
0.4,0.9,0.1,0.0,0.6466666666666666,0.6871719889699341,0.47595937381373027,0.6333333333333333,0.6825892857142857,0.48517477503361905,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.8366653726708073,0.22083333333333333,0.0,1.0,51,0,51,0.6803716890739672,0.5511236416571068,0.18778276353171378,0.05603737107506304,0.037013058296658775,0.5579041621901772,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p1\metrics.json
0.4,0.9,0.2,0.0,0.6458333333333334,0.6858432663227183,0.475751060226464,0.6433333333333333,0.6865178571428572,0.4822251532525559,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.8059976708074534,0.22083333333333333,0.0,1.0,54,0,54,0.7035290815613486,0.578268317562161,0.19177058971289432,0.046433158218860626,0.03381345121923721,0.6320792111483488,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p2\metrics.json
0.4,0.9,0.3,0.0,0.6358333333333334,0.68543186265789,0.4819619051239981,0.6383333333333333,0.6848883928571428,0.482941059010892,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.7681482919254659,0.22083333333333333,0.0,1.0,54,0,54,0.693301594618595,0.5703857757828452,0.19792543125875067,0.03936170690664739,0.027733702156128304,0.6872489967129447,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p3\metrics.json
0.4,0.9,0.4,0.0,0.6283333333333333,0.6834832547589397,0.4814188368808547,0.6466666666666666,0.6876897321428571,0.4812422251697421,0.7791666666666667,1.0,0.05357142857142857,0.1016949152542373,0.735927795031056,0.22083333333333333,0.0,1.0,54,0,54,0.7012627242189465,0.5798672821485635,0.2021423691149914,0.03451794662484617,0.02368084564240593,0.7259842509573157,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p4\metrics.json
0.4,0.9,0.5,0.0,0.6366666666666667,0.6837667897171322,0.47980896387353134,0.6533333333333333,0.6923995535714287,0.4790786625765767,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.7078804347826086,0.22916666666666666,0.0,1.0,54,0,54,0.7072700207883661,0.5875007225708528,0.20492840445402896,0.030314486248023582,0.02102980457923629,0.7583053319743185,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p5\metrics.json
0.4,0.9,0.6,0.0,0.6316666666666667,0.6833776240882405,0.47910987723984316,0.6533333333333333,0.6932700892857142,0.4774443202929586,0.7708333333333334,1.0,0.017857142857142856,0.03508771929824561,0.687888198757764,0.22916666666666666,0.0,1.0,54,0,54,0.7135243018468221,0.5956292829730294,0.2072267092087052,0.026337338893702537,0.01883455470317241,0.7893012870441783,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p6\metrics.json
0.4,0.9,0.7,0.0,0.6425,0.6808258094645081,0.47822255389908164,0.6566666666666666,0.6926395089285714,0.4722364569850308,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.6508152173913043,0.23333333333333334,0.0,1.0,57,1,56,0.7129912701520053,0.5970988300713626,0.21192792893359155,0.02301218800924041,0.014871857961583319,0.8169190197279959,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p7\metrics.json
0.4,0.9,0.8,0.0,0.6391666666666667,0.6789439156733676,0.47753298507112796,0.6566666666666666,0.6963616071428571,0.4710511071643698,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.6453804347826086,0.23333333333333334,0.0,1.0,57,1,56,0.7165595907153506,0.6014554518641848,0.21330429297505002,0.021166437700616592,0.01341577907177535,0.8306684963630907,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p8\metrics.json
0.4,0.9,0.9,0.0,0.64,0.6800919542785981,0.4769813839891842,0.65,0.693002232142857,0.4716650364179304,0.7666666666666667,0.5,0.017857142857142856,0.034482758620689655,0.6568322981366459,0.23333333333333334,0.0,1.0,57,1,56,0.7201470073425409,0.6058404608206316,0.2138071685577884,0.019230473250376457,0.012751387813213196,0.8461562196413676,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p4_ls_0p9_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p4_ls_0p9_lb_0p9\metrics.json
0.5,0.05,0.05,0.0,0.6375,0.6851789049991104,0.4760872136492354,0.63,0.6766964285714285,0.4790164054588738,0.925,0.8653846153846154,0.8035714285714286,0.8333333333333334,0.9520574534161491,0.075,0.0,0.6666666666666666,15,4,11,0.6309215999913939,0.5856970896323522,0.03273979591375047,0.37610797584056854,0.20098429082921057,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p05\metrics.json
0.5,0.05,0.1,0.0,0.6275,0.6748632360789895,0.48860237044855925,0.6433333333333333,0.6899441964285714,0.4820394995206461,0.9125,0.8571428571428571,0.75,0.8,0.95215450310559,0.0875,0.0,0.5,16,3,13,0.5816477049480785,0.5049499124288559,0.1026450882129597,0.27087650831901666,0.11831425130367279,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p1\metrics.json
0.5,0.05,0.2,0.0,0.6333333333333333,0.6821378535847713,0.48932739263637676,0.6333333333333333,0.6956808035714286,0.48720344235087076,0.9208333333333333,0.9111111111111111,0.7321428571428571,0.8118811881188119,0.9535131987577639,0.07916666666666666,0.0,0.6666666666666666,18,3,15,0.5487651427586874,0.452934205532074,0.13725912367755716,0.2249621832461068,0.07976633592536955,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p2\metrics.json
0.5,0.05,0.3,0.0,0.6383333333333333,0.6830440535491905,0.4897143017671422,0.6283333333333333,0.6970982142857144,0.4863809909951772,0.925,0.9318181818181818,0.7321428571428571,0.82,0.9629270186335404,0.075,0.0,0.6666666666666666,17,1,16,0.5461712303486738,0.44106924669309094,0.15070411517764581,0.2098881516492728,0.06418504791729378,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p3\metrics.json
0.5,0.05,0.4,0.0,0.6358333333333334,0.6844478295676926,0.49361013515421065,0.635,0.6955691964285714,0.4895511792414682,0.925,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.9671972049689441,0.075,0.0,0.6666666666666666,16,0,16,0.535984689539129,0.4245635785839774,0.1651888539393743,0.19185980838356595,0.048084224658933555,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p4\metrics.json
0.5,0.05,0.5,0.0,0.6375,0.6851094111368083,0.4943862005531385,0.635,0.6956473214285714,0.49081748416208865,0.925,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.9707880434782609,0.075,0.0,0.6666666666666666,16,0,16,0.5321450423110615,0.4165840952685385,0.17093054882504724,0.18673133037307046,0.04151820380127791,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p5\metrics.json
0.5,0.05,0.6,0.0,0.6391666666666667,0.6859461172389254,0.49480869029491015,0.6366666666666667,0.6962053571428571,0.4922506157619477,0.9375,0.9555555555555556,0.7678571428571429,0.8514851485148515,0.9738936335403727,0.0625,0.0,0.6666666666666666,16,0,16,0.529687485460079,0.4109978143012885,0.17561122865387888,0.1860490825140115,0.03596933214276126,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p6\metrics.json
0.5,0.05,0.7,0.0,0.6266666666666667,0.6828494707347446,0.49612129563640117,0.6483333333333333,0.6963058035714285,0.4924192035196633,0.9375,0.9555555555555556,0.7678571428571429,0.8514851485148515,0.9749611801242236,0.0625,0.0,0.6666666666666666,15,0,15,0.5314648119789182,0.410624645876162,0.18015178044637045,0.19053901032064902,0.030339046099194973,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p7\metrics.json
0.5,0.05,0.8,0.0,0.6225,0.6841114792741505,0.496591600509661,0.6566666666666666,0.6969866071428571,0.48988436074652847,0.9458333333333333,0.9387755102040817,0.8214285714285714,0.8761904761904762,0.9736024844720497,0.05416666666666667,0.2,0.5,12,1,11,0.5377245766646934,0.41608442546743335,0.1850316377751755,0.20212111057657184,0.023772848290250156,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p8\metrics.json
0.5,0.05,0.9,0.0,0.6241666666666666,0.6842143301903577,0.49554157366952495,0.6683333333333333,0.6953125,0.48927307478990073,0.95,0.94,0.8392857142857143,0.8867924528301887,0.9714673913043478,0.05,0.2,0.5,9,1,8,0.5403276162617134,0.41994669897989795,0.19176579176476508,0.20928789494615613,0.015592919902480913,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p05_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p05_lb_0p9\metrics.json
0.5,0.1,0.05,0.0,0.6308333333333334,0.679722246931151,0.4892933664946646,0.6416666666666667,0.69390625,0.4835242144935611,0.9,0.9,0.6428571428571429,0.75,0.9438082298136645,0.1,0.0,0.6666666666666666,21,2,19,0.572057277415738,0.4858077376177817,0.11485046012835069,0.23562133312225342,0.10524350122520418,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p05,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p05\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p05\metrics.json
0.5,0.1,0.1,0.0,0.6316666666666667,0.6830384940402064,0.49052413355193875,0.635,0.6951004464285715,0.48639871131033974,0.9125,0.926829268292683,0.6785714285714286,0.7835051546391752,0.9451669254658386,0.0875,0.0,0.6666666666666666,18,1,17,0.5580931468443437,0.4628253001155275,0.1294328405550032,0.21641492933937997,0.08909933506087823,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p1,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p1\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p1\metrics.json
0.5,0.1,0.2,0.0,0.6366666666666667,0.6833025707169543,0.4886762707185551,0.63,0.6959598214285714,0.48720290762408913,0.9041666666666667,0.9024390243902439,0.6607142857142857,0.7628865979381443,0.9546777950310559,0.09583333333333334,0.0,0.6666666666666666,20,2,18,0.5521108241695346,0.4458667518514575,0.14311296267039847,0.1997676087599812,0.07355416125871918,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p2,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p2\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p2\metrics.json
0.5,0.1,0.3,0.0,0.6366666666666667,0.6835749866571784,0.49044035046110157,0.6316666666666667,0.6951339285714285,0.4880854660731108,0.9041666666666667,0.9230769230769231,0.6428571428571429,0.7578947368421053,0.9617624223602484,0.09583333333333334,0.0,0.6666666666666666,22,1,21,0.5454298474571921,0.43129129707813263,0.1560651815750382,0.18393761303388712,0.05904066212701075,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p3,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p3\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p3\metrics.json
0.5,0.1,0.4,0.0,0.6433333333333333,0.6843866749688667,0.48893132699635766,0.6383333333333333,0.6944084821428572,0.4909659610749763,0.9083333333333333,0.9473684210526315,0.6428571428571429,0.7659574468085106,0.9703027950310559,0.09166666666666666,0.0,0.6666666666666666,20,0,20,0.5578350018371235,0.4377522202152194,0.1588972398277485,0.18473956169504108,0.05540050255755583,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p4,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p4\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p4\metrics.json
0.5,0.1,0.5,0.0,0.64,0.6829606609144281,0.4903624864432682,0.64,0.6943526785714286,0.49143947397217863,0.9041666666666667,0.9459459459459459,0.625,0.7526881720430108,0.9726319875776397,0.09583333333333334,0.0,0.6666666666666666,20,0,20,0.5543256171725013,0.42980469085953454,0.16545094707698532,0.17742097197156964,0.04810671468801571,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p5,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p5\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p5\metrics.json
0.5,0.1,0.6,0.0,0.6416666666666667,0.6848647927415051,0.4915114736728656,0.6283333333333333,0.6964285714285715,0.48637970452574986,0.9083333333333333,0.9473684210526315,0.6428571428571429,0.7659574468085106,0.9735054347826088,0.09166666666666666,0.0,0.6666666666666666,20,0,20,0.5607446775291905,0.4319035347663995,0.16718185557560486,0.17724165320396423,0.04587674756167513,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p6,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p6\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p6\metrics.json
0.5,0.1,0.7,0.0,0.6441666666666667,0.6888954367550257,0.4870126822639446,0.6433333333333333,0.7064062499999999,0.48079692149083686,0.9166666666666666,0.9285714285714286,0.6964285714285714,0.7959183673469388,0.9680706521739131,0.08333333333333333,0.0,0.5,18,0,18,0.5710641050880606,0.43766492063348944,0.167407301113461,0.1808454215978131,0.04515855680360938,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p7,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p7\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p7\metrics.json
0.5,0.1,0.8,0.0,0.6333333333333333,0.6867717043230742,0.4903090345472307,0.6533333333333333,0.7051562499999999,0.48276319575734306,0.9125,0.926829268292683,0.6785714285714286,0.7835051546391752,0.9659355590062111,0.0875,0.0,0.5,18,0,18,0.5764424787326292,0.43986726981220825,0.17076156107765256,0.18267346218679892,0.041158851461880135,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p8,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p8\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p8\metrics.json
0.5,0.1,0.9,0.0,0.615,0.6759723581213307,0.4972510834916371,0.6583333333333333,0.7028459821428571,0.4842016442113641,0.9041666666666667,0.9230769230769231,0.6428571428571429,0.7578947368421053,0.968264751552795,0.09583333333333334,0.0,0.5,19,0,19,0.5665666749983123,0.43055135237448144,0.180014942631577,0.18029512690775323,0.031087045952903503,0.0,success,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p9,C:\Users\YAN_SHU_YU\Desktop\Generative-CD\Q_GNCDM\results\weak_q_lambda_sweep\lq_0p5_ls_0p1_lb_0p9\seed_2026\noise_0.20\weak-q_lq_0p5_ls_0p1_lb_0p9\metrics.json
